seed,scenario,t,mean,var,mean_rm,var_rm,mean_slope,var_slope,persistent_variance,drift_confirmed,breach,drift_mark,collapse,sentinel_fired
17,stable,95,1.0190320297332656,0.008429693826355422,1.0184669478167006,0.00807293374893335,0.0006773639959924971,7.265826073255162e-05,0,0,0,0,0,0
17,stable,96,1.0167790018207117,0.00848985149725507,1.018596856940649,0.008181294458449381,0.00012990912394839071,0.00010836070951603105,0,0,0,0,0,0
17,stable,97,1.014966497571942,0.008416471823889098,1.0180283053161414,0.008263044005875502,-0.0005685516245075295,8.174954742612081e-05,0,0,0,0,0,0
17,stable,98,1.0143812769692602,0.008467338345287833,1.0172889716592268,0.008355349037341373,-0.000739333656914587,9.23050314658707e-05,0,0,0,0,0,0
17,stable,99,1.0156228601033568,0.008531285114692427,1.0164954660180772,0.008456752411274655,-0.000793505641149661,0.00010140337393328182,0,0,0,0,0,0
17,stable,100,1.0159641166372768,0.00817011631303388,1.0161242971393023,0.008417459486752288,-0.0003711688787748635,-3.929292452236645e-05,0,0,0,0,0,0
17,stable,101,1.0164522236157798,0.008265672265441578,1.0156943294530547,0.008390122559933315,-0.00042996768624758985,-2.733692681897333e-05,0,0,0,0,0,0
17,stable,102,1.0157856456439658,0.008518397120143049,1.0155287700902635,0.008394880163747979,-0.00016555936279116779,4.757603814664266e-06,0,0,0,0,0,0
17,stable,103,1.0161683308382399,0.008586857678775203,1.0157290756346466,0.008423277806228995,0.00020030554438310588,2.8397642481015756e-05,0,0,0,0,0,0
17,stable,104,1.01375940251912,0.008899731564698374,1.0156254298929566,0.00849534334279742,-0.00010364574169008378,7.206553656842474e-05,0,0,0,0,0,0
17,stable,105,1.012992022574046,0.008798843057231468,1.0151869569714047,0.008539936333220591,-0.0004384729215518579,4.4592990423171844e-05,0,0,0,0,0,0
17,stable,106,1.0127761875398744,0.00854229146649568,1.0146556354551708,0.008601965525464226,-0.000531321516233918,6.202919224363411e-05,0,0,0,0,0,0
17,stable,107,1.012038622677976,0.008435355814994223,1.0139200352988704,0.008630246117056333,-0.0007356001563003645,2.8280591592107218e-05,0,0,0,0,0,0
17,stable,108,1.0118392473559863,0.00861202068153301,1.0132623022508738,0.00864585004395466,-0.0006577330479966559,1.560392689832664e-05,0,0,0,0,0,0
17,stable,109,1.011919381034138,0.008605188712523911,1.0125541439501902,0.008648905216246111,-0.0007081583006836034,3.05517229145201e-06,0,0,0,0,0,0
17,stable,110,1.0115370587719419,0.0089873991873023,1.0121837533256606,0.008663516486680099,-0.0003703906245295929,1.4611270433987147e-05,0,0,0,0,0,0
17,stable,111,1.0107341684450377,0.00904676479714539,1.0118074443041591,0.008704836776665751,-0.00037630902150143086,4.132028998565275e-05,0,0,0,0,0,0
17,stable,112,1.0089010402482552,0.008611829084052938,1.0111615864222225,0.008716426379591963,-0.0006458578819366068,1.1589602926211778e-05,0,0,0,0,0,0
17,stable,113,1.0096999902897579,0.008899730221948796,1.0107718143575195,0.008793822114084391,-0.00038977206470303116,7.739573449242788e-05,0,0,0,0,0,0
17,stable,114,1.0087922333162547,0.008920179965220371,1.010263978684231,0.00884518199469895,-0.0005078356732886036,5.1359880614559525e-05,0,0,0,0,0,0
17,stable,115,1.0101241775594803,0.009043693357822064,1.0099647781051213,0.008918266102248643,-0.0002992005791095931,7.308410754969241e-05,0,0,0,0,0,0
17,stable,116,1.0100105865628977,0.00891934289932179,1.0097103660702806,0.008906923387585223,-0.00025441203484066754,-1.1342714663419712e-05,0,0,0,0,0,0
17,stable,117,1.0104217658144983,0.009087387527453052,1.0096582989651908,0.0089136938426365,-5.2067105089870225e-05,6.770455051277602e-06,0,0,0,0,0,0
17,stable,118,1.0117898582738223,0.009207575031011779,1.0101397686361184,0.009012984833796308,0.0004814696709276589,9.929099115980715e-05,0,0,0,0,0,0
17,stable,119,1.0127779675357835,0.009273737246612236,1.0106527648437895,0.009075319337906883,0.0005129962076710903,6.233450411057516e-05,0,0,0,0,0,0
17,stable,120,1.010367498355042,0.009113411404005324,1.0109153090169207,0.009107524577704374,0.00026254417313120726,3.220523979749132e-05,0,0,0,0,0,0
17,stable,121,1.0092114923778448,0.00909582805774458,1.0107631948199816,0.009116213694358126,-0.00015211419693916817,8.689116653751855e-06,0,0,0,0,0,0
17,stable,122,1.0091843909621903,0.009028789946217336,1.0106254955531968,0.009134454868840718,-0.00013769926678475208,1.8241174482592007e-05,0,0,0,0,0,0
17,stable,123,1.0085052949495108,0.009012688472929556,1.0103060837423656,0.009122005026420134,-0.00031941181083117165,-1.2449842420584126e-05,0,0,0,0,0,0
17,stable,124,1.0096330738596075,0.009110020489282706,1.0099466196733298,0.009105745936131957,-0.00035946406903586414,-1.6259090288177347e-05,0,0,0,0,0,0
17,stable,125,1.0098416890469073,0.009363924028702866,1.0094572399251838,0.009120777066480394,-0.0004893797481460016,1.5031130348437324e-05,0,0,0,0,0,0
17,stable,126,1.0090261180941515,0.009406351237907517,1.0092336765483687,0.009169600372130762,-0.00022356337681506133,4.8823305650367785e-05,0,0,0,0,0,0
17,stable,127,1.0086486516300714,0.009535888693916025,1.0091398697570733,0.009242943811492668,-9.380679129544767e-05,7.334343936190625e-05,0,0,0,0,0,0
17,stable,128,1.0082319471094487,0.009579893869272667,1.0089811291149495,0.009334794465335224,-0.00015874064212373362,9.185065384255571e-05,0,0,0,0,0,0
17,stable,129,1.0085807693257758,0.009918243451975277,1.0089937081776605,0.009485720295176176,1.257906271101561e-05,0.00015092582984095257,0,0,0,0,0,0
17,stable,130,1.00969070085045,0.009522534492743295,1.0090033126761344,0.009554472629086276,9.604498473869683e-06,6.875233391009927e-05,0,0,0,0,0,0
17,stable,131,1.0104482080762396,0.00936907995782998,1.009104399181023,0.00955533195060746,0.00010108650488849236,8.593215211835648e-07,0,0,0,0,0,0
17,stable,132,1.0094168413554763,0.009384851021747683,1.009169519724577,0.009551748581247486,6.51205435540092e-05,-3.583369359972874e-06,0,0,0,0,0,0
17,stable,133,1.0097967843887328,0.009501823026872504,1.0093608751843541,0.009546070970073569,0.00019135545977722046,-5.6776111739178375e-06,0,0,0,0,0,0
17,stable,134,1.007912425912192,0.00940298080806075,1.0093076216514778,0.009516585459871581,-5.32535328763295e-05,-2.948551020198753e-05,0,0,0,0,0,0
17,stable,135,1.009404599859343,0.009189289821768998,1.0094449267404055,0.009395093188170533,0.00013730508892773052,-0.0001214922717010479,0,0,0,0,0,0
17,stable,136,1.009589259094359,0.009232634677977138,1.0094280197810572,0.009346776552376175,-1.6906959348306216e-05,-4.831663579435777e-05,0,0,0,0,0,0
17,stable,137,1.0107560947991945,0.009054438957239442,1.009479334234883,0.009294336385611085,5.131445382566824e-05,-5.2440166765090404e-05,0,0,0,0,0,0
17,stable,138,1.008977807337032,0.008761443841980835,1.0094061618984755,0.009190435188983275,-7.317233640735665e-05,-0.00010390119662780951,0,0,0,0,0,0
17,stable,139,1.0099708651244956,0.008788792471597738,1.009435175354436,0.009071596763104149,2.9013455960402723e-05,-0.00011883842587912669,0,0,0,0,0,0
18,recoverable,0,1.0008476500051702,6.479675169698511e-05,1.0008476500051702,6.479675169698511e-05,0.0,0.0,0,0,0,0,0,0
18,recoverable,1,0.9998102759464338,0.00013332650007515743,1.0003289629758019,9.906162588607127e-05,0.0,0.0,0,0,0,0,0,0
18,recoverable,2,0.9992643963332815,0.00018334065002971312,0.9999741074282951,0.0001271546339339519,0.0,0.0,0,0,0,0,0,0
18,recoverable,3,0.9988063541300296,0.00024228280561249118,0.9996821691037288,0.0001559366768535867,0.0,0.0,0,0,0,0,0,0
18,recoverable,4,0.9975078027253941,0.00027222409751996585,0.9992472958280618,0.00017919416098686252,0.0,0.0,0,0,0,0,0,0
18,recoverable,5,0.9989267792119915,0.00038979003535857863,0.9991938763920502,0.00021429347338214853,-5.341943601167021e-05,3.5099312395286015e-05,0,0,0,0,0,0
18,recoverable,6,0.9995468268060085,0.00040115674501337684,0.9989770725255233,0.0002703534722682138,-0.00021680386652689343,5.605999888606529e-05,0,0,0,0,0,0
18,recoverable,7,0.9999625206747945,0.0004275893280430543,0.9990024466469166,0.00031939727692952994,2.537412139336226e-05,4.904380466131612e-05,0,0,0,0,0,0
18,recoverable,8,0.9996362433636922,0.000470327449844493,0.9990644211519851,0.00036722841023199333,6.197450506850721e-05,4.7831133302463384e-05,0,0,0,0,0,0
18,recoverable,9,0.9985843228431014,0.0005436191158829935,0.9990274159374971,0.00041745112861041035,-3.70052144880173e-05,5.022271837841702e-05,0,0,0,0,0,0
18,recoverable,10,0.9969015915989615,0.0005522646417185727,0.9989263807497583,0.00046412455264351147,-0.00010103518773885156,4.667342403310112e-05,0,0,0,0,0,0
18,recoverable,11,0.9959484111419404,0.0006106404672946632,0.9984299860714163,0.0005009329579661923,-0.0004963946783419493,3.6808405322680845e-05,0,0,0,0,0,0
18,recoverable,12,0.9957609612438811,0.0005879263299920364,0.9977990084777287,0.0005320612221293022,-0.0006309775936875761,3.112826416310985e-05,0,0,0,0,0,0
18,recoverable,13,0.9942124494494077,0.0006142840739004526,0.9968406632734973,0.0005631770131055352,-0.0009583452042314367,3.111579097623304e-05,0,0,0,0,0,0
18,recoverable,14,0.9949447404476026,0.0006639324651192076,0.9960587461208158,0.0005954445156513211,-0.0007819171526814994,3.2267502545785904e-05,0,0,0,0,0,0
18,recoverable,15,0.9965149033059261,0.0006688167320094631,0.9957138428646201,0.0006163107850057326,-0.0003449032561957388,2.0866269354411523e-05,0,0,0,0,0,0
18,recoverable,16,0.996864573385182,0.0007630862570395571,0.9957076731623232,0.0006514477208925634,-6.1697022968321136e-06,3.513693588683077e-05,0,0,0,0,0,0
18,recoverable,17,0.9996903445119834,0.0008637325873778939,0.9963313287239971,0.0006936297409064351,0.0006236555616738748,4.218202001387173e-05,0,0,0,0,0,0
18,recoverable,18,0.9983231959308304,0.0009363945891771257,0.9967583678384887,0.0007517077841039501,0.0004270391144916008,5.807804319751494e-05,0,0,0,0,0,0
18,recoverable,19,0.9959647106690761,0.000904185332102276,0.9970504113751001,0.0008000246604709206,0.00029204353661138605,4.831687636697049e-05,0,0,0,0,0,0
18,recoverable,20,0.9963650003484863,0.0009527998775761218,0.9972871213585807,0.0008481692292137396,0.00023670998348057637,4.814456874281908e-05,0,0,0,0,0,0
18,recoverable,21,0.9969772819901015,0.0009221974089555457,0.9973641844726101,0.0008903993420380868,7.706311402944088e-05,4.2230112824347176e-05,0,0,0,0,0,0
18,recoverable,22,0.9964135212270289,0.0010075754902657036,0.9972890091129178,0.0009311475475757778,-7.517535969225886e-05,4.074820553769099e-05,0,0,0,0,0,0
18,recoverable,23,0.9963187862581115,0.0011234440581089143,0.9967270827372725,0.0009744327926976146,-0.0005619263756453385,4.3285245121836785e-05,0,0,0,0,0,0
18,recoverable,24,0.9971826068857342,0.001139627478866521,0.9965369845630897,0.0010083049409791804,-0.00019009817418280672,3.387214828156585e-05,0,0,0,0,0,0
18,recoverable,25,0.9976849256485872,0.0012699140754362885,0.996823687059675,0.0010692597315348493,0.00028670249658524494,6.095479055566889e-05,0,0,0,0,0,0
18,recoverable,26,0.9982237246695895,0.0015867917786333726,0.9971334744465254,0.0011749250483777242,0.0003097873868505019,0.00010566531684287487,0,0,0,0,0,0
18,recoverable,27,0.9969634421063538,0.001678923262184415,0.9971311677992342,0.0013010460239158692,-2.3066472912836034e-06,0.00012612097553814502,0,0,0,0,0,0
18,recoverable,28,0.9966704359689692,0.0017359683786775887,0.9971739869228909,0.0014224448386511834,4.281912365677876e-05,0.00012139881473531415,0,0,0,0,0,0
18,recoverable,29,0.99612133378235,0.00195299475451029,0.9971410781769307,0.0015607032880514127,-3.2908745960291697e-05,0.0001382584494002293,0,0,0,0,0,0
18,recoverable,30,0.9961263051805694,0.0020312877789328636,0.9969650278927364,0.0017093133380624698,-0.00017605028419420687,0.00014861005001105712,0,0,0,0,0,0
18,recoverable,31,0.9972265308088093,0.0020909316353463782,0.9968886287527736,0.0018461495980474846,-7.639913996282388e-05,0.00013683625998501484,0,0,0,0,0,0
18,recoverable,32,0.9970401006112141,0.002086043789440143,0.9966913580763777,0.0019293582665152796,-0.0001972706763959664,8.320866846779499e-05,0,0,0,0,0,0
18,recoverable,33,0.9972008594039039,0.002286088946137798,0.9967309276259693,0.0020305525471741768,3.956954959161152e-05,0.00010119428065889714,0,0,0,0,0,0
18,recoverable,34,0.9986840830803227,0.002256433239635301,0.9970665354778615,0.0021172966906671292,0.00033560785189223896,8.674414349295247e-05,0,0,0,0,0,0
18,recoverable,35,0.9955110997125403,0.0023376482385156854,0.9969648297995599,0.0021814056046680283,-0.00010170567830158905,6.410891400089906e-05,0,0,0,0,0,0
18,recoverable,36,0.9907757937249767,0.0029416154477078633,0.9960730778902945,0.0023331268827971948,-0.0008917519092653814,0.00015172127812916646,0,0,0,0,0,0
18,recoverable,37,0.9916099657320587,0.003497110826108027,0.9951369837108359,0.00256749008125747,-0.0009360941794586131,0.00023436319846027514,0,0,0,0,0,0
18,recoverable,38,0.987305808215781,0.003887193344191713,0.9935146016449304,0.0028676816737160647,-0.001622382065905481,0.00030019159245859477,0,0,0,0,0,0
18,recoverable,39,0.9871600959451645,0.003937216335456199,0.9918411410684739,0.003142869571935798,-0.0016734605764565647,0.0002751878982197335,0,0,0,0,0,0
18,recoverable,40,0.989211474422457,0.004788805380097188,0.9902623729588297,0.003564931595346113,-0.0015787681096441908,0.0004220620234103149,0,0,0,0,0,0
