threshold,seed,scenario,collapse_expected,warning,lead_time,verdict,min_gv,mean_gv
0.45,93,stable_dynamic,False,,,QUIET,0.9672,0.9896
0.45,93,noisy_dynamic_recoverable,False,,,QUIET,0.9615,0.9884
0.45,93,critical_slowing_dynamic,True,820,-20,MISS,0.2645,0.7573
0.45,93,abrupt_collapse_dynamic,True,880,-80,MISS,0.35,0.7998
0.45,94,stable_dynamic,False,,,QUIET,0.9447,0.9897
0.45,94,noisy_dynamic_recoverable,False,,,QUIET,0.9309,0.9865
0.45,94,critical_slowing_dynamic,True,860,-60,MISS,0.3481,0.7608
0.45,94,abrupt_collapse_dynamic,True,880,-80,MISS,0.35,0.7996
0.45,95,stable_dynamic,False,,,QUIET,0.9479,0.9898
0.45,95,noisy_dynamic_recoverable,False,,,QUIET,0.9217,0.9849
0.45,95,critical_slowing_dynamic,True,840,-40,MISS,0.3343,0.7552
0.45,95,abrupt_collapse_dynamic,True,860,-60,MISS,0.2939,0.7929
0.45,96,stable_dynamic,False,,,QUIET,0.9579,0.9918
0.45,96,noisy_dynamic_recoverable,False,,,QUIET,0.9233,0.9845
0.45,96,critical_slowing_dynamic,True,820,-20,MISS,0.285,0.7452
0.45,96,abrupt_collapse_dynamic,True,880,-80,MISS,0.35,0.7988
0.45,97,stable_dynamic,False,,,QUIET,0.9675,0.9922
0.45,97,noisy_dynamic_recoverable,False,,,QUIET,0.967,0.9913
0.45,97,critical_slowing_dynamic,True,840,-40,MISS,0.3485,0.754
0.45,97,abrupt_collapse_dynamic,True,880,-80,MISS,0.35,0.8034
0.45,98,stable_dynamic,False,,,QUIET,0.9463,0.9863
0.45,98,noisy_dynamic_recoverable,False,,,QUIET,0.9423,0.984
0.45,98,critical_slowing_dynamic,True,820,-20,MISS,0.35,0.7461
0.45,98,abrupt_collapse_dynamic,True,880,-80,MISS,0.35,0.7978
0.45,99,stable_dynamic,False,,,QUIET,0.9492,0.9888
0.45,99,noisy_dynamic_recoverable,False,,,QUIET,0.9244,0.9809
0.45,99,critical_slowing_dynamic,True,820,-20,MISS,0.2703,0.7498
0.45,99,abrupt_collapse_dynamic,True,880,-80,MISS,0.35,0.7952
0.45,100,stable_dynamic,False,,,QUIET,0.9677,0.991
0.45,100,noisy_dynamic_recoverable,False,,,QUIET,0.9397,0.9847
0.45,100,critical_slowing_dynamic,True,820,-20,MISS,0.2543,0.7508
0.45,100,abrupt_collapse_dynamic,True,880,-80,MISS,0.35,0.8024
0.5,1,stable_dynamic,False,,,QUIET,0.969,0.9926
0.5,1,noisy_dynamic_recoverable,False,,,QUIET,0.9323,0.9914
0.5,1,critical_slowing_dynamic,True,820,-20,MISS,0.2781,0.7606
0.5,1,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8002
0.5,2,stable_dynamic,False,,,QUIET,0.9703,0.9933
0.5,2,noisy_dynamic_recoverable,False,,,QUIET,0.9361,0.9871
0.5,2,critical_slowing_dynamic,True,860,-60,MISS,0.3335,0.7663
0.5,2,abrupt_collapse_dynamic,True,860,-60,MISS,0.2942,0.7943
0.5,3,stable_dynamic,False,,,QUIET,0.967,0.9898
0.5,3,noisy_dynamic_recoverable,False,,,QUIET,0.9372,0.9865
0.5,3,critical_slowing_dynamic,True,840,-40,MISS,0.2663,0.7632
0.5,3,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8009
0.5,4,stable_dynamic,False,,,QUIET,0.9495,0.9903
0.5,4,noisy_dynamic_recoverable,False,,,QUIET,0.8844,0.9826
0.5,4,critical_slowing_dynamic,True,840,-40,MISS,0.3366,0.7619
0.5,4,abrupt_collapse_dynamic,True,860,-60,MISS,0.2941,0.7957
0.5,5,stable_dynamic,False,,,QUIET,0.9579,0.9909
0.5,5,noisy_dynamic_recoverable,False,,,QUIET,0.9422,0.9864
0.5,5,critical_slowing_dynamic,True,820,-20,MISS,0.2731,0.7523
0.5,5,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7981
0.5,6,stable_dynamic,False,,,QUIET,0.9693,0.9927
0.5,6,noisy_dynamic_recoverable,False,,,QUIET,0.9357,0.985
0.5,6,critical_slowing_dynamic,True,820,-20,MISS,0.3485,0.753
0.5,6,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7987
0.5,7,stable_dynamic,False,,,QUIET,0.9499,0.9915
0.5,7,noisy_dynamic_recoverable,False,,,QUIET,0.912,0.9815
0.5,7,critical_slowing_dynamic,True,840,-40,MISS,0.3208,0.7671
0.5,7,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7992
0.5,8,stable_dynamic,False,,,QUIET,0.9719,0.9923
0.5,8,noisy_dynamic_recoverable,False,,,QUIET,0.9576,0.9926
0.5,8,critical_slowing_dynamic,True,840,-40,MISS,0.3071,0.768
0.5,8,abrupt_collapse_dynamic,True,860,-60,MISS,0.2935,0.7929
0.5,9,stable_dynamic,False,,,QUIET,0.9672,0.992
0.5,9,noisy_dynamic_recoverable,False,,,QUIET,0.938,0.9878
0.5,9,critical_slowing_dynamic,True,820,-20,MISS,0.2751,0.7602
0.5,9,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.799
0.5,10,stable_dynamic,False,,,QUIET,0.9707,0.9893
0.5,10,noisy_dynamic_recoverable,False,,,QUIET,0.9439,0.987
0.5,10,critical_slowing_dynamic,True,840,-40,MISS,0.3497,0.7678
0.5,10,abrupt_collapse_dynamic,True,860,-60,MISS,0.2939,0.7922
0.5,11,stable_dynamic,False,,,QUIET,0.9661,0.9927
0.5,11,noisy_dynamic_recoverable,False,,,QUIET,0.9008,0.9837
0.5,11,critical_slowing_dynamic,True,840,-40,MISS,0.2795,0.765
0.5,11,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.803
0.5,12,stable_dynamic,False,,,QUIET,0.9657,0.9902
0.5,12,noisy_dynamic_recoverable,False,,,QUIET,0.9539,0.9878
0.5,12,critical_slowing_dynamic,True,840,-40,MISS,0.3456,0.7644
0.5,12,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8004
0.5,13,stable_dynamic,False,,,QUIET,0.9704,0.9918
0.5,13,noisy_dynamic_recoverable,False,,,QUIET,0.9578,0.991
0.5,13,critical_slowing_dynamic,True,820,-20,MISS,0.2594,0.7559
0.5,13,abrupt_collapse_dynamic,True,860,-60,MISS,0.2943,0.7948
0.5,14,stable_dynamic,False,,,QUIET,0.9683,0.9931
0.5,14,noisy_dynamic_recoverable,False,,,QUIET,0.9465,0.9883
0.5,14,critical_slowing_dynamic,True,860,-60,MISS,0.3265,0.7688
0.5,14,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8013
0.5,15,stable_dynamic,False,,,QUIET,0.9495,0.9858
0.5,15,noisy_dynamic_recoverable,False,,,QUIET,0.923,0.9808
0.5,15,critical_slowing_dynamic,True,840,-40,MISS,0.3296,0.7617
0.5,15,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7969
0.5,16,stable_dynamic,False,,,QUIET,0.9687,0.9911
0.5,16,noisy_dynamic_recoverable,False,,,QUIET,0.9603,0.9913
0.5,16,critical_slowing_dynamic,True,820,-20,MISS,0.35,0.7598
0.5,16,abrupt_collapse_dynamic,True,860,-60,MISS,0.2926,0.7926
0.5,17,stable_dynamic,False,,,QUIET,0.9494,0.9932
0.5,17,noisy_dynamic_recoverable,False,,,QUIET,0.9487,0.9884
0.5,17,critical_slowing_dynamic,True,800,0,MISS,0.2671,0.7461
0.5,17,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8017
0.5,18,stable_dynamic,False,,,QUIET,0.9705,0.9938
0.5,18,noisy_dynamic_recoverable,False,,,QUIET,0.946,0.99
0.5,18,critical_slowing_dynamic,True,820,-20,MISS,0.2764,0.7636
0.5,18,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8028
0.5,19,stable_dynamic,False,,,QUIET,0.9688,0.9939
0.5,19,noisy_dynamic_recoverable,False,,,QUIET,0.9688,0.994
0.5,19,critical_slowing_dynamic,True,820,-20,MISS,0.2719,0.7611
0.5,19,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8027
0.5,20,stable_dynamic,False,,,QUIET,0.9676,0.9924
0.5,20,noisy_dynamic_recoverable,False,,,QUIET,0.9372,0.9848
0.5,20,critical_slowing_dynamic,True,800,0,MISS,0.35,0.754
0.5,20,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8025
0.5,21,stable_dynamic,False,,,QUIET,0.9484,0.9914
0.5,21,noisy_dynamic_recoverable,False,,,QUIET,0.9116,0.9828
0.5,21,critical_slowing_dynamic,True,800,0,MISS,0.2708,0.7454
0.5,21,abrupt_collapse_dynamic,True,860,-60,MISS,0.2931,0.7931
0.5,22,stable_dynamic,False,,,QUIET,0.9654,0.9924
0.5,22,noisy_dynamic_recoverable,False,,,QUIET,0.9567,0.9893
0.5,22,critical_slowing_dynamic,True,840,-40,MISS,0.3026,0.7643
0.5,22,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8025
0.5,23,stable_dynamic,False,,,QUIET,0.9712,0.9941
0.5,23,noisy_dynamic_recoverable,False,,,QUIET,0.9305,0.9907
0.5,23,critical_slowing_dynamic,True,840,-40,MISS,0.2726,0.7626
0.5,23,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8023
0.5,24,stable_dynamic,False,,,QUIET,0.9491,0.9896
0.5,24,noisy_dynamic_recoverable,False,,,QUIET,0.9491,0.9849
0.5,24,critical_slowing_dynamic,True,860,-60,MISS,0.3385,0.7685
0.5,24,abrupt_collapse_dynamic,True,860,-60,MISS,0.2937,0.7952
0.5,25,stable_dynamic,False,,,QUIET,0.9497,0.985
0.5,25,noisy_dynamic_recoverable,False,,,QUIET,0.9193,0.9763
0.5,25,critical_slowing_dynamic,True,820,-20,MISS,0.2852,0.7606
0.5,25,abrupt_collapse_dynamic,True,860,-60,MISS,0.2933,0.7898
0.5,26,stable_dynamic,False,,,QUIET,0.9706,0.9936
0.5,26,noisy_dynamic_recoverable,False,,,QUIET,0.9398,0.9933
0.5,26,critical_slowing_dynamic,True,860,-60,MISS,0.35,0.7726
0.5,26,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8016
0.5,27,stable_dynamic,False,,,QUIET,0.9486,0.9926
0.5,27,noisy_dynamic_recoverable,False,,,QUIET,0.9504,0.9919
0.5,27,critical_slowing_dynamic,True,840,-40,MISS,0.35,0.7652
0.5,27,abrupt_collapse_dynamic,True,860,-60,MISS,0.296,0.7936
0.5,28,stable_dynamic,False,,,QUIET,0.9685,0.9915
0.5,28,noisy_dynamic_recoverable,False,,,QUIET,0.9395,0.9919
0.5,28,critical_slowing_dynamic,True,820,-20,MISS,0.2679,0.7624
0.5,28,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8001
0.5,29,stable_dynamic,False,,,QUIET,0.971,0.9953
0.5,29,noisy_dynamic_recoverable,False,,,QUIET,0.9286,0.9846
0.5,29,critical_slowing_dynamic,True,840,-40,MISS,0.311,0.7629
0.5,29,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8015
0.5,30,stable_dynamic,False,,,QUIET,0.9673,0.9912
0.5,30,noisy_dynamic_recoverable,False,,,QUIET,0.9306,0.9809
0.5,30,critical_slowing_dynamic,True,800,0,MISS,0.2779,0.7495
0.5,30,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.802
0.5,31,stable_dynamic,False,,,QUIET,0.9477,0.993
0.5,31,noisy_dynamic_recoverable,False,,,QUIET,0.9467,0.9877
0.5,31,critical_slowing_dynamic,True,820,-20,MISS,0.2631,0.7553
0.5,31,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8008
0.5,32,stable_dynamic,False,,,QUIET,0.9673,0.9902
0.5,32,noisy_dynamic_recoverable,False,,,QUIET,0.9413,0.986
0.5,32,critical_slowing_dynamic,True,800,0,MISS,0.2674,0.7466
0.5,32,abrupt_collapse_dynamic,True,860,-60,MISS,0.2976,0.7929
0.5,33,stable_dynamic,False,,,QUIET,0.9469,0.9907
0.5,33,noisy_dynamic_recoverable,False,,,QUIET,0.9317,0.9832
0.5,33,critical_slowing_dynamic,True,820,-20,MISS,0.2674,0.7585
0.5,33,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8015
0.5,34,stable_dynamic,False,,,QUIET,0.9503,0.9889
0.5,34,noisy_dynamic_recoverable,False,,,QUIET,0.9579,0.9908
0.5,34,critical_slowing_dynamic,True,860,-60,MISS,0.3378,0.771
0.5,34,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7996
0.5,35,stable_dynamic,False,,,QUIET,0.9521,0.9912
0.5,35,noisy_dynamic_recoverable,False,,,QUIET,0.9506,0.9877
0.5,35,critical_slowing_dynamic,True,840,-40,MISS,0.3336,0.7619
0.5,35,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8001
0.5,36,stable_dynamic,False,,,QUIET,0.949,0.993
0.5,36,noisy_dynamic_recoverable,False,,,QUIET,0.9329,0.9885
0.5,36,critical_slowing_dynamic,True,820,-20,MISS,0.3203,0.7606
0.5,36,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8003
0.5,37,stable_dynamic,False,,,QUIET,0.9493,0.9914
0.5,37,noisy_dynamic_recoverable,False,,,QUIET,0.9493,0.9873
0.5,37,critical_slowing_dynamic,True,820,-20,MISS,0.2657,0.7546
0.5,37,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8022
0.5,38,stable_dynamic,False,,,QUIET,0.9518,0.9927
0.5,38,noisy_dynamic_recoverable,False,,,QUIET,0.9494,0.9878
0.5,38,critical_slowing_dynamic,True,820,-20,MISS,0.2708,0.7583
0.5,38,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8034
0.5,39,stable_dynamic,False,,,QUIET,0.9487,0.9913
0.5,39,noisy_dynamic_recoverable,False,,,QUIET,0.9449,0.9869
0.5,39,critical_slowing_dynamic,True,840,-40,MISS,0.3415,0.758
0.5,39,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8004
0.5,40,stable_dynamic,False,,,QUIET,0.9901,0.9978
0.5,40,noisy_dynamic_recoverable,False,,,QUIET,0.9571,0.9933
0.5,40,critical_slowing_dynamic,True,840,-40,MISS,0.3459,0.7666
0.5,40,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8059
0.5,41,stable_dynamic,False,,,QUIET,0.9484,0.989
0.5,41,noisy_dynamic_recoverable,False,,,QUIET,0.9152,0.9872
0.5,41,critical_slowing_dynamic,True,840,-40,MISS,0.35,0.7602
0.5,41,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7972
0.5,42,stable_dynamic,False,,,QUIET,0.9498,0.9921
0.5,42,noisy_dynamic_recoverable,False,,,QUIET,0.9498,0.9923
0.5,42,critical_slowing_dynamic,True,800,0,MISS,0.35,0.7559
0.5,42,abrupt_collapse_dynamic,True,860,-60,MISS,0.293,0.7948
0.5,43,stable_dynamic,False,,,QUIET,0.9648,0.9931
0.5,43,noisy_dynamic_recoverable,False,,,QUIET,0.9249,0.9894
0.5,43,critical_slowing_dynamic,True,800,0,MISS,0.2915,0.7527
0.5,43,abrupt_collapse_dynamic,True,860,-60,MISS,0.2945,0.7963
0.5,44,stable_dynamic,False,,,QUIET,0.9705,0.994
0.5,44,noisy_dynamic_recoverable,False,,,QUIET,0.9635,0.9927
0.5,44,critical_slowing_dynamic,True,820,-20,MISS,0.35,0.761
0.5,44,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8023
0.5,45,stable_dynamic,False,,,QUIET,0.9713,0.9946
0.5,45,noisy_dynamic_recoverable,False,,,QUIET,0.9176,0.9869
0.5,45,critical_slowing_dynamic,True,840,-40,MISS,0.277,0.7655
0.5,45,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8011
0.5,46,stable_dynamic,False,,,QUIET,0.9488,0.9869
0.5,46,noisy_dynamic_recoverable,False,,,QUIET,0.933,0.9831
0.5,46,critical_slowing_dynamic,True,820,-20,MISS,0.2784,0.7555
0.5,46,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7968
0.5,47,stable_dynamic,False,,,QUIET,0.9651,0.9893
0.5,47,noisy_dynamic_recoverable,False,,,QUIET,0.9219,0.9832
0.5,47,critical_slowing_dynamic,True,840,-40,MISS,0.2613,0.7602
0.5,47,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7996
0.5,48,stable_dynamic,False,,,QUIET,0.9702,0.9902
0.5,48,noisy_dynamic_recoverable,False,,,QUIET,0.9022,0.9856
0.5,48,critical_slowing_dynamic,True,800,0,MISS,0.2782,0.752
0.5,48,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7998
0.5,49,stable_dynamic,False,,,QUIET,0.9512,0.9917
0.5,49,noisy_dynamic_recoverable,False,,,QUIET,0.9416,0.987
0.5,49,critical_slowing_dynamic,True,820,-20,MISS,0.2843,0.7601
0.5,49,abrupt_collapse_dynamic,True,860,-60,MISS,0.2968,0.7943
0.5,50,stable_dynamic,False,,,QUIET,0.9494,0.9921
0.5,50,noisy_dynamic_recoverable,False,,,QUIET,0.9288,0.9858
0.5,50,critical_slowing_dynamic,True,840,-40,MISS,0.3035,0.7647
0.5,50,abrupt_collapse_dynamic,True,860,-60,MISS,0.2932,0.7936
0.5,51,stable_dynamic,False,,,QUIET,0.9505,0.9942
0.5,51,noisy_dynamic_recoverable,False,,,QUIET,0.9263,0.9862
0.5,51,critical_slowing_dynamic,True,800,0,MISS,0.2682,0.7416
0.5,51,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8008
0.5,52,stable_dynamic,False,,,QUIET,0.9504,0.991
0.5,52,noisy_dynamic_recoverable,False,,,QUIET,0.9504,0.9864
0.5,52,critical_slowing_dynamic,True,800,0,MISS,0.286,0.7487
0.5,52,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8026
0.5,53,stable_dynamic,False,,,QUIET,0.9482,0.9877
0.5,53,noisy_dynamic_recoverable,False,,,QUIET,0.9474,0.9875
0.5,53,critical_slowing_dynamic,True,840,-40,MISS,0.3443,0.7664
0.5,53,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7966
0.5,54,stable_dynamic,False,,,QUIET,0.9692,0.994
0.5,54,noisy_dynamic_recoverable,False,,,QUIET,0.9692,0.9953
0.5,54,critical_slowing_dynamic,True,840,-40,MISS,0.3277,0.7647
0.5,54,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8028
0.5,55,stable_dynamic,False,,,QUIET,0.9574,0.9883
0.5,55,noisy_dynamic_recoverable,False,,,QUIET,0.9574,0.9884
0.5,55,critical_slowing_dynamic,True,840,-40,MISS,0.3477,0.7647
0.5,55,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.798
0.5,56,stable_dynamic,False,,,QUIET,0.9706,0.9951
0.5,56,noisy_dynamic_recoverable,False,,,QUIET,0.9359,0.9895
0.5,56,critical_slowing_dynamic,True,820,-20,MISS,0.2604,0.7603
0.5,56,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8024
0.5,57,stable_dynamic,False,,,QUIET,0.9522,0.9918
0.5,57,noisy_dynamic_recoverable,False,,,QUIET,0.9331,0.9868
0.5,57,critical_slowing_dynamic,True,840,-40,MISS,0.3469,0.767
0.5,57,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.801
0.5,58,stable_dynamic,False,,,QUIET,0.9682,0.9921
0.5,58,noisy_dynamic_recoverable,False,,,QUIET,0.9307,0.9809
0.5,58,critical_slowing_dynamic,True,780,20,EARLY_WARNING,0.29,0.7481
0.5,58,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8001
0.5,59,stable_dynamic,False,,,QUIET,0.9515,0.9933
0.5,59,noisy_dynamic_recoverable,False,,,QUIET,0.9528,0.9907
0.5,59,critical_slowing_dynamic,True,820,-20,MISS,0.2918,0.7594
0.5,59,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8016
0.5,60,stable_dynamic,False,,,QUIET,0.9655,0.9936
0.5,60,noisy_dynamic_recoverable,False,,,QUIET,0.9016,0.9876
0.5,60,critical_slowing_dynamic,True,800,0,MISS,0.2875,0.7522
0.5,60,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7999
0.5,61,stable_dynamic,False,,,QUIET,0.9484,0.989
0.5,61,noisy_dynamic_recoverable,False,,,QUIET,0.9104,0.9835
0.5,61,critical_slowing_dynamic,True,840,-40,MISS,0.2753,0.7587
0.5,61,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.796
0.5,62,stable_dynamic,False,,,QUIET,0.9675,0.9937
0.5,62,noisy_dynamic_recoverable,False,,,QUIET,0.9046,0.9844
0.5,62,critical_slowing_dynamic,True,800,0,MISS,0.2836,0.7453
0.5,62,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8019
0.5,63,stable_dynamic,False,,,QUIET,0.9705,0.9948
0.5,63,noisy_dynamic_recoverable,False,,,QUIET,0.9598,0.9918
0.5,63,critical_slowing_dynamic,True,820,-20,MISS,0.2545,0.7574
0.5,63,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8014
0.5,64,stable_dynamic,False,,,QUIET,0.9701,0.994
0.5,64,noisy_dynamic_recoverable,False,,,QUIET,0.9388,0.9902
0.5,64,critical_slowing_dynamic,True,840,-40,MISS,0.2829,0.7616
0.5,64,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8037
0.5,65,stable_dynamic,False,,,QUIET,0.9483,0.9902
0.5,65,noisy_dynamic_recoverable,False,,,QUIET,0.9192,0.9847
0.5,65,critical_slowing_dynamic,True,800,0,MISS,0.2676,0.7372
0.5,65,abrupt_collapse_dynamic,True,860,-60,MISS,0.2949,0.7907
0.5,66,stable_dynamic,False,,,QUIET,0.9675,0.9951
0.5,66,noisy_dynamic_recoverable,False,,,QUIET,0.9652,0.9904
0.5,66,critical_slowing_dynamic,True,820,-20,MISS,0.35,0.7603
0.5,66,abrupt_collapse_dynamic,True,860,-60,MISS,0.2946,0.796
0.5,67,stable_dynamic,False,,,QUIET,0.9716,0.9938
0.5,67,noisy_dynamic_recoverable,False,,,QUIET,0.9285,0.9867
0.5,67,critical_slowing_dynamic,True,840,-40,MISS,0.35,0.7694
0.5,67,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8036
0.5,68,stable_dynamic,False,,,QUIET,0.9704,0.9916
0.5,68,noisy_dynamic_recoverable,False,,,QUIET,0.9282,0.9841
0.5,68,critical_slowing_dynamic,True,800,0,MISS,0.2689,0.7447
0.5,68,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8002
0.5,69,stable_dynamic,False,,,QUIET,0.9659,0.9944
0.5,69,noisy_dynamic_recoverable,False,,,QUIET,0.9593,0.9912
0.5,69,critical_slowing_dynamic,True,840,-40,MISS,0.3457,0.7582
0.5,69,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8053
0.5,70,stable_dynamic,False,,,QUIET,0.9498,0.9888
0.5,70,noisy_dynamic_recoverable,False,,,QUIET,0.9498,0.9882
0.5,70,critical_slowing_dynamic,True,820,-20,MISS,0.2688,0.7511
0.5,70,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8003
0.5,71,stable_dynamic,False,,,QUIET,0.9636,0.9919
0.5,71,noisy_dynamic_recoverable,False,,,QUIET,0.8965,0.9821
0.5,71,critical_slowing_dynamic,True,860,-60,MISS,0.3279,0.7718
0.5,71,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8023
0.5,72,stable_dynamic,False,,,QUIET,0.9488,0.9873
0.5,72,noisy_dynamic_recoverable,False,,,QUIET,0.9488,0.987
0.5,72,critical_slowing_dynamic,True,800,0,MISS,0.2741,0.7478
0.5,72,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7967
0.5,73,stable_dynamic,False,,,QUIET,0.9502,0.9918
0.5,73,noisy_dynamic_recoverable,False,,,QUIET,0.9424,0.9879
0.5,73,critical_slowing_dynamic,True,820,-20,MISS,0.2617,0.757
0.5,73,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7978
0.5,74,stable_dynamic,False,,,QUIET,0.9674,0.991
0.5,74,noisy_dynamic_recoverable,False,,,QUIET,0.9644,0.9891
0.5,74,critical_slowing_dynamic,True,820,-20,MISS,0.2849,0.7563
0.5,74,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8004
0.5,75,stable_dynamic,False,,,QUIET,0.9471,0.9918
0.5,75,noisy_dynamic_recoverable,False,,,QUIET,0.9622,0.9905
0.5,75,critical_slowing_dynamic,True,820,-20,MISS,0.2687,0.7556
0.5,75,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7998
0.5,76,stable_dynamic,False,,,QUIET,0.9487,0.9923
0.5,76,noisy_dynamic_recoverable,False,,,QUIET,0.9487,0.987
0.5,76,critical_slowing_dynamic,True,820,-20,MISS,0.2803,0.7544
0.5,76,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8018
0.5,77,stable_dynamic,False,,,QUIET,0.9715,0.9919
0.5,77,noisy_dynamic_recoverable,False,,,QUIET,0.9534,0.9911
0.5,77,critical_slowing_dynamic,True,800,0,MISS,0.2827,0.7529
0.5,77,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7998
0.5,78,stable_dynamic,False,,,QUIET,0.9439,0.9898
0.5,78,noisy_dynamic_recoverable,False,,,QUIET,0.9083,0.984
0.5,78,critical_slowing_dynamic,True,820,-20,MISS,0.2738,0.7524
0.5,78,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7988
0.5,79,stable_dynamic,False,,,QUIET,0.968,0.9919
0.5,79,noisy_dynamic_recoverable,False,,,QUIET,0.9479,0.9895
0.5,79,critical_slowing_dynamic,True,840,-40,MISS,0.35,0.7634
0.5,79,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.7988
0.5,80,stable_dynamic,False,,,QUIET,0.9482,0.9917
0.5,80,noisy_dynamic_recoverable,False,,,QUIET,0.9209,0.987
0.5,80,critical_slowing_dynamic,True,840,-40,MISS,0.2851,0.7676
0.5,80,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8017
0.5,81,stable_dynamic,False,,,QUIET,0.9657,0.9955
0.5,81,noisy_dynamic_recoverable,False,,,QUIET,0.8875,0.9857
0.5,81,critical_slowing_dynamic,True,820,-20,MISS,0.3137,0.7526
0.5,81,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8029
0.5,82,stable_dynamic,False,,,QUIET,0.9704,0.9928
0.5,82,noisy_dynamic_recoverable,False,,,QUIET,0.9505,0.9891
0.5,82,critical_slowing_dynamic,True,800,0,MISS,0.2954,0.7508
0.5,82,abrupt_collapse_dynamic,True,860,-60,MISS,0.35,0.8001
0.5,83,stable_dynamic,False,,,QUIET,0.9484,0.99
0.5,83,noisy_dynamic_recoverable,False,,,QUIET,0.9581,0.9901
0.5,83,critical_slowing_dynamic,True,820,-20,MISS,0.35,0.7598
0.5,83,abrupt_collapse_dynamic,True,860,-60,MISS,0.294,0.7916
0.5,84,stable_dynamic,False,,,QUIET,0.9712,0.9926
0.5,84,noisy_dynamic_recoverable,False,,,QUIET,0.9416,0.9879
0.5,84,critical_slowing_dynamic,True,820,-20,MISS,0.3415,0.7598
0.5,84,abrupt_collapse_dynamic,True,860,-60,MISS,0.2948,0.7933
0.5,85,stable_dynamic,False,,,QUIET,0.9712,0.9933
0.5,85,noisy_dynamic_recoverable,False,,,QUIET,0.9512,0.9912
0.5,85,critical_slowing_dynamic,True,840,-40,MISS,0.3381,0.762
