seed,probe_index,true_recovery_time,mean_risk,recovery_core_risk,ac_risk,rl_risk,pr_risk,va_risk,bd_risk
13,320,2.199273117867479,0.2814724783761503,0.4076484640407092,0.469614004800778,0.11684369817822671,0.6444609107712387,0.0,0.17644377813050816
13,370,2.745624788447456,0.42820841941888554,0.5205557835405394,0.6292684724252936,0.17755767282324098,0.6573685458636871,0.3888651459523892,0.28798226002981664
13,420,3.555585707820449,0.27623208274358413,0.478998179202983,0.5906232859050093,0.15959733390675224,0.5648324945552622,0.0,0.0661072993508971
13,470,4.886657343860002,0.3456945140785372,0.5206939055834046,0.6860273511944935,0.2097149258692278,0.3776584226626766,0.44779106264516744,0.007280808021120522
14,120,1.0743511113676965,0.2420022122551871,0.2643456631207685,0.2995662860293288,0.07660372403429849,0.4363664032973107,0.26454624131883575,0.13292840659616156
14,170,1.2675745837390786,0.14117025050828585,0.24303140449801303,0.29717230701326125,0.0761357657477929,0.3046271923540538,0.0,0.027915987426321287
14,220,1.5044948573296935,0.2917954067156304,0.32143522284008363,0.4095285118654943,0.10073042125888021,0.33690340270711294,0.5232218380770561,0.08859285966960861
14,270,1.804454873038303,0.2430585176746917,0.4083069221414838,0.530832962683343,0.13636836987477674,0.37143368041855884,0.0,0.17665757539677984
14,320,2.199273117867479,0.3252185933498807,0.4475708240128454,0.5523211976395922,0.14417001221364611,0.5342373491711909,0.37600912608285364,0.019355281642120636
14,370,2.745624788447456,0.26964570993390735,0.48733682242395254,0.6268669671979669,0.176360331577046,0.44751039473940657,0.0,0.09749085615511732
14,420,3.555585707820449,0.41631461803496583,0.6185495594258728,0.7436816833120404,0.2524346178444924,0.7282126331835028,0.3485179127654121,0.00872624306938119
14,470,4.886657343860002,0.35444876713168627,0.5840953746710021,0.7144589041343868,0.2292369754401139,0.6540719222022776,0.0,0.174476033881653
15,120,1.0743511113676965,0.27211774920607723,0.36584597421439824,0.5128467152117517,0.1302459351960943,0.17050974192215762,0.3150868921388371,0.23189946156154562
15,170,1.2675745837390786,0.2148105919797511,0.3825543799460219,0.4917321032510499,0.12348404558692272,0.3776273773244092,0.0,0.08120943373637379
15,220,1.5044948573296935,0.19597724912345657,0.2892113679622283,0.35178492591113253,0.08735643982002983,0.37534201640360887,0.14178784514700504,0.02361501833550661
15,270,1.804454873038303,0.44855558251040284,0.5129224583657873,0.5769364914118628,0.15384069003806955,0.8553359400610157,0.4269383722676309,0.22972641877343536
15,320,2.199273117867479,0.35085349866502213,0.5916465439756978,0.6997898468377793,0.21883025225328057,0.7804338187314004,0.0,0.05521357550265027
15,370,2.745624788447456,0.315191391957398,0.5608014889689791,0.7064926715985728,0.22349242915763678,0.5402185248028419,0.0,0.10575333422793876
15,420,3.555585707820449,0.39994271653559077,0.5831119329561731,0.6793032482570915,0.2054705966836219,0.8277488988734186,0.0,0.2871908388638219
15,470,4.886657343860002,0.26919547540313776,0.474601248236163,0.6138924011171604,0.1700866532406229,0.4249609617047403,0.0,0.13703736095316532
16,120,1.0743511113676965,0.2678133130329125,0.2954014516746389,0.31450906468667883,0.07957080268304728,0.5786887479457985,0.3268586091759328,0.03943934067310506
16,170,1.2675745837390786,0.26902726234796764,0.4035418334132272,0.48906200229084007,0.12265935237261139,0.5295986263038023,0.11684082482366154,0.086975505948923
16,220,1.5044948573296935,0.33744719528043365,0.4872267083719818,0.5652750817696406,0.14915515627444842,0.7384858016105689,0.0,0.23431993674751028
16,270,1.804454873038303,0.27286653514104275,0.4014102698973903,0.4748841662990232,0.11838741680396714,0.579219439446564,0.0,0.19184165315565938
16,320,2.199273117867479,0.26594891177173785,0.2960955728723381,0.37033421287585366,0.09146207033597464,0.3401968504188819,0.2878812630928973,0.23987016213508183
16,370,2.745624788447456,0.3707911070362234,0.4905799948614379,0.6246063242761261,0.17524376574134615,0.48003505906950517,0.4649149366634646,0.10915544943067501
16,420,3.555585707820449,0.28920341752068335,0.5348038825074714,0.701954008113945,0.2203189637522649,0.3903449113402543,0.0,0.13339920439695252
16,470,4.886657343860002,0.45493125096383,0.5916446835427125,0.7177153258365258,0.23165185784328124,0.6873501571998447,0.5173900295725593,0.12054888436693934
17,120,1.0743511113676965,0.18652594741293263,0.175526082489752,0.1647762999696969,0.052544010683447495,0.42349533224714664,0.08220272057519296,0.20961137358917914
17,170,1.2675745837390786,0.1146731006808801,0.14720442404212752,0.13351211806118268,0.047313469447563206,0.36845857229018064,0.0,0.02408134360547398
17,220,1.5044948573296935,0.2556629496950603,0.31068500928673776,0.37624835276365576,0.09280692150160541,0.4115617816876198,0.178279713582163,0.2194179789402576
17,270,1.804454873038303,0.19087027578997254,0.3419829444971278,0.45316492878689374,0.11217060754795105,0.28027556892002503,0.0,0.10874027369499284
17,320,2.199273117867479,0.441038839817056,0.517932322327941,0.5680317718342087,0.15024536747556383,0.9303461157234987,0.5169697086587808,0.03960123539322824
